yelping_since,votes.funny,votes.useful,votes.cool,review_count,user_id,fans,average_stars,usefulness,fun,Popularity
2012-08,2,19,3,19,o8iJD5XEq72DcWrRAB7xGA,high,4,1,1,Low
2012-08,0,13,2,3,eThMTwSTfPoSN6WcCOUN7A,high,3,5,1,Medium
2012-08,4,11,5,15,jL8tYYsC7KcCmu7RNNWvGg,high,3,1,1,Low
2012-10,29,121,42,72,6tOBqAvJrSI8e7Hd_0F4fQ,high,4,5,1,Medium
2012-10,3,10,1,23,9_w3mXRUjBwcv7iCauayBA,high,3,5,1,Medium
2012-11,10,46,9,64,hsTp-QcRtJvzNb_7tVYgTg,high,2,5,1,Medium
2012-11,0,1,0,4,kduMV7ONN3O81ghdAn34Hg,high,5,1,1,Low
2013-01,1,4,2,3,N0lCg0FyJ9nCcm_YZi0fag,high,4,1,1,Low
2013-01,0,8,1,7,t1MD2-Qr17upIyXLaHCokQ,high,2,5,1,Medium
2013-02,0,1,0,1,lTP--I-3uxFjiG1MXLN29Q,high,5,5,1,Medium
2013-02,1,4,3,11,ma0B0xT2TYPGMsnOyPb2TA,high,4,5,1,Medium
2013-03,2,0,0,3,bk682ZjS3ILeaS7cx8FJaA,high,4,5,1,Medium
2013-03,1,1,0,10,1_i_GDiNLQ9AZRQBI8zJzA,high,3,1,1,Low
2013-05,0,2,0,1,mRCp_TVeMG4l9nOpQGwjzA,high,5,1,1,Low
2013-06,1,9,0,5,rGK3SMY50ZCZE8GK-2RE1w,high,4,5,1,Medium
2013-07,2,2,3,3,yj19XRm3lT_Zpoo8HPkjfQ,high,5,5,1,Medium
2013-07,0,1,1,4,vJdVUyql1OO5Aa9vU2tBgg,high,4,5,1,Medium
2013-10,0,5,1,7,8KqDrum2GGV63hSE2wVKTw,high,4,5,1,Medium
2013-10,0,0,0,2,RT3tidmELTBIYCqKGNj_Pg,high,5,5,1,Medium
2013-11,0,2,3,9,qJY4OT5Lkmok50Jz_aLqig,high,3,5,1,Medium
2014-02,0,2,0,3,1PVM5XFfE-kn_27jODY_Xw,high,5,1,1,Low
2014-04,10,84,41,73,xtv-RHo_mMjNq0oX7nRn7w,high,4,1,1,Low
2014-04,858,1447,1013,370,3Aqh6DTCHvVrRAZLmAqOcg,high,3,1,5,Medium
2014-04,3,5,5,3,RgrXoENhnOcrDwJpIbeo6A,high,3,5,3,High
2014-05,1,5,1,22,xnFLPUjeceL9YF4isvl4wA,high,3,1,1,Low
2014-06,9,6,4,3,kWWCxAzq1vhdyLtWzdS78Q,high,4,5,3,High
2014-06,1,2,0,2,GEhtKNoVKDWolFolKMsdlQ,high,3,5,1,Medium
2014-08,0,0,0,1,HnMzigkqyKXK8gUWAv4SWA,high,1,5,1,Medium
2014-10,0,3,0,4,BshKzMQku8AAvQPu39wYnQ,high,3,5,1,Medium
2014-12,0,0,0,5,4MikFfjvayFjtS-MBySfiA,high,4,5,1,Medium
2015-01,0,0,0,1,K4B132aq2wVqdW4lAd4uGQ,high,1,5,1,Medium
2015-02,1,0,0,2,xDJlufClIHdkEst3jRM8IA,high,2,5,1,Medium
2015-03,0,0,0,2,pTZHQTi8LAoNgj5mfy40Zg,high,3,1,1,Low
2015-04,38,155,49,99,VldQat_DV0EYOFjq99aThQ,high,3,5,1,Medium
2015-04,0,0,0,4,u44NINnykQyO7Qm2spDRfw,high,5,1,1,Low
2015-05,0,70,70,2,H19x2GI3NRuxosoB27Z0mQ,high,2,5,5,High
2015-05,0,2,0,5,C87U947y2gSSM2a3L29BLQ,high,3,5,1,Medium
2015-05,0,0,0,1,zXmAKD_48GGqay5DXwAN7Q,high,4,5,1,Medium
2015-07,0,2,1,3,inQJqwSSYE43Xuh7LsOZJg,high,2,5,1,Medium
2015-07,0,0,0,1,WOHzsmZO7xka7XQV-2BLBw,high,1,1,1,Low
2015-08,14,33,27,5,zww0ePo8qX4fApQc_hI47Q,high,3,1,5,Medium
2015-10,0,3,0,1,6i_wM25NpWukQ7aw1hZHPA,high,1,1,1,Low
2015-10,3,4,3,2,GKfqzeKcAM1UjUCSm7ADsA,high,5,5,3,High
2015-11,0,0,0,1,bhWEGBLHjs6f6dznOgwuBQ,high,5,1,1,Low
2005-01,258,136,177,58,pnrGw4ciBXJ6U5QB2m0F5g,high,4,1,5,Medium
2005-01,1084,1167,1145,629,ytjCBxosVSqCOQ62c4KAxg,high,3,1,3,Medium
2008-02,144,326,141,259,5HAn0z5iHKZt4yZD-HReug,high,4,1,1,Low
2008-11,3,14,0,8,-Z_jCtJ7pd2-3O3WwDmi1w,high,3,5,1,Medium
2008-11,14,16,8,54,RxD8XEw5do9-2ue0NBi9vw,high,3,5,1,Medium
2008-11,49,191,42,305,JpOyej-qVMQkGuYMOitCWg,high,4,1,1,Low
2008-11,60,165,78,156,Y9FaiGL2Bz_ngpRODGkHMQ,high,3,1,1,Low
2009-05,2,11,2,8,Qbl595QwAyDJCowfmqUmYw,high,4,1,1,Low
2009-10,71,207,100,83,BOQqxgf4wUjqIO6k-WlGuQ,high,3,5,3,High
2010-02,2,19,0,20,D2LuKXgWzyYioW0S6d3XNQ,high,3,1,1,Low
2010-02,2,19,4,10,vLiU7p3vdNbg_EY5Ms0ipg,high,3,1,1,Low
2010-02,10,38,15,20,oeN-G0rb1wUX4mAsCnyHtA,high,3,5,1,Medium
2010-02,0,0,0,2,HkfbC7e5TMvt4VXIuHxKYQ,high,4,1,1,Low
2010-02,15,60,24,41,PUSIgsq7J3KMZact5G2GyQ,high,4,5,1,Medium
2010-07,2,0,0,1,1YtbCfUwuyNQUnwSCS-5ZQ,high,5,1,3,Medium
2010-07,4,28,10,13,Q10z_jn7sz3y_0bQ3mc_4g,high,3,5,1,Medium
2010-08,0,0,0,1,BnbjZUwlTl0cQeJH20qDoA,high,2,1,1,Low
2010-12,41,105,46,74,oD7Zw2IT3yvJrD4tudAcjA,high,4,1,1,Low
2010-12,2,37,2,7,0Q6CD8Fx1JyFTSQdFlRm4A,high,4,1,1,Low
2011-01,0,7,1,3,sqC-Sbz79Y083W6PGhJajg,high,1,5,1,Medium
2011-01,3,4,0,16,GGi_fim-53uEWYQLYdsy9w,high,4,5,1,Medium
2011-01,0,3,0,4,Beov7yxzhKZz8eFexli4fg,high,4,5,1,Medium
2011-03,20,36,8,64,MgJzJ-Razi4W6CLtlO3qFw,high,3,1,1,Low
2011-03,636,884,507,548,OefKgqhL9fBEbOsCqV233Q,high,3,5,3,High
2011-03,1,1,0,2,JUoQsDGPiSSwbqu_ZLPZ7Q,high,1,1,1,Low
2011-03,1,2,0,1,1rTcvKx6A5YV-VWsHfF6oQ,high,1,1,1,Low
2011-03,6,48,6,45,N-3Mv4jagk4rM9qLyFpO9w,high,3,5,1,Medium
2011-04,1,4,3,54,y4Ut0vKDaQ8Ps2sjQZJ2uw,high,3,1,1,Low
2011-05,6,26,13,15,x5O57KndITCXV8HHq9Egkg,high,4,5,1,Medium
2011-05,0,0,0,5,R4nDxY-e1gykCm_N53iahg,high,3,5,1,Medium
2011-05,1,8,0,13,mp8z8DI2HgAnR6Qob5EQUw,high,3,1,1,Low
2011-07,21,17,4,11,weur9OsD5gDPbMtxBBksXQ,high,3,5,3,High
2011-07,3,6,0,9,5HlmKc-ftjR-pIscqK0kCg,high,2,5,1,Medium
2011-09,1,2,1,7,9yDINEVWbz1p-f-JOkrYOg,high,4,1,1,Low
2011-10,9,12,2,9,YicsaDKk40Y_A2yy098VPQ,high,2,5,1,Medium
2011-11,6,9,1,12,DQt4MD8A2_k6dHvA3thOYw,high,3,5,1,Medium
2011-11,0,0,0,0,AckuDQQQ7d4tKE8IOZ0ttw,high,5,1,5,Medium
2011-11,6,32,9,25,llshT6yCQ72UA20j0Kt5JA,high,3,5,1,Medium
2012-01,26,125,45,174,5hjIpkurvuyF7TiKG2iDXA,high,3,5,1,Medium
2012-01,0,1,1,5,T0nvxucF2QO577yFf9cMCQ,high,5,5,1,Medium
2012-01,2,2,0,3,Uhd4xhE3cEQNcgu_tqlewQ,high,4,1,1,Low
2012-01,12,21,17,20,jb2ZcVlrpQnVG_ytjgBzxg,high,4,1,1,Low
2012-02,285,628,356,239,FmjTUDA-AJIqvAfwEwe27A,high,3,1,3,Medium
2012-02,6,22,8,20,vAGiJWjvhhgSAsertikGbQ,high,3,5,1,Medium
2012-04,1,8,4,10,62stTQppHcH9u6E0sU1fPw,high,2,5,1,Medium
2012-04,0,1,0,1,exgVl2vBujcx5L2BuKKulw,high,5,5,1,Medium
2012-04,0,0,0,5,UT0DhydL-cdM9nCmYbwFQw,high,3,5,1,Medium
2012-06,4,56,18,57,HbiYzfVtSc2UBIqrwA1CIw,high,4,1,1,Low
2012-07,8,4,2,2,u0Mlj7hovcAZPOsp-P_YVA,high,3,5,5,High
2012-08,2,5,0,16,#NAME?,high,3,5,1,Medium
2012-10,0,3,0,4,YnIjoQhUJrH5z-fKX3TdFA,high,4,5,1,Medium
2012-10,1,3,0,4,NiStt52VE1tXY7ud4PD9eg,high,3,1,1,Low
2012-11,0,4,1,2,kSGoqtpoY5-6l_HxF43Jsg,high,3,1,1,Low
2012-12,7,34,11,28,jI1QLtLkSSuTgdQJ7J14Ew,high,4,5,1,Medium
2013-01,1,5,1,8,mOJicocq4OrJgu0PqcQdLg,high,3,1,1,Low
2013-01,0,9,0,2,chGuG27VOMLQWqKLhevJ5A,high,3,5,1,Medium
2013-02,0,1,1,4,J5Q6BVOrYF4Re-62a7Yd-A,high,4,5,1,Medium
2013-03,4,0,0,3,uX13iuLkyUme1K_5uy0fxg,high,5,5,1,Medium
2013-04,1,6,1,7,vzLoCRL-Ii-Ri11ola68mg,high,4,1,1,Low
2013-07,4,13,4,7,Ld9d23Q5X9Q2NV_FSwykEw,high,1,5,1,Medium
2013-09,0,0,0,3,bpsg-3Pr44P87jG5orgIKg,high,5,5,1,Medium
2013-09,0,1,0,1,_jdW4kDbH-pSCmmM3Ow5BQ,high,1,1,1,Low
2013-10,18,21,5,6,0Lj-7_I397XopGjVNWdDpg,high,4,5,3,High
2013-11,0,0,0,1,KGJOVF_9soLLcRQivbGp7w,high,5,5,1,Medium
2013-11,0,0,0,5,ku4d7S44aDbersYKfqyj1Q,high,3,5,1,Medium
2014-01,1,9,3,16,zC-w7rbPYHCr_DeGVGAfOw,high,4,5,1,Medium
2014-04,1,1,1,2,H5k1OPV2EndCONC9sTmveA,high,1,5,1,Medium
2014-06,1,1,0,1,Y49ZcqtYvVYdhWwZG4JCIg,high,2,5,1,Medium
2014-06,2,7,2,14,m-n8A8KJ00tOkjYaJF_7hw,high,3,1,1,Low
2014-08,0,7,0,1,Sq84BBcfx2lNNdGNI06KEA,high,5,1,1,Low
2014-08,1,6,1,4,Lghl-S6WYdYtMdDp9sLWig,high,5,5,1,Medium
2014-08,0,1,0,2,jxi8ZsnsxbduyPq8diUHCA,high,3,5,1,Medium
2014-09,0,0,0,1,ldAd6wp9yKezWa1PgfzisA,high,5,5,1,Medium
2014-09,0,0,0,2,7i6sOew0YceyPqVmO_bGZw,high,3,5,1,Medium
2014-09,0,0,0,2,h_4uRMYkx6o5ldX54Y8YXQ,high,3,5,1,Medium
2014-10,0,1,0,1,iIzGK-u8rwhG_4KM44FIsw,high,5,5,1,Medium
2014-10,0,0,0,2,Gxg0Wx4bnZKV3Ghfe37EBA,high,3,5,1,Medium
2014-11,1,2,0,9,p3H-0AzNAGOJpEbxCzWnAA,high,4,5,1,Medium
2014-12,2,0,0,3,Lx2xrCrzU3Ol3DGHf0YW0w,high,4,5,1,Medium
2014-12,0,0,0,2,QA93IPtE9mz-UjjCXM8UMQ,high,3,1,1,Low
2015-01,1,2,0,1,-r4HWbDZ7dlwMfMztC_t5w,high,1,5,1,Medium
2015-01,0,0,0,1,LbZ0XgoRwc_yFBa3bz6-PQ,high,5,5,1,Medium
2015-02,0,0,0,1,#NAME?,high,5,5,1,Medium
2015-02,1,0,0,4,yE2PQNWeqY-ZN1SN_jUl3A,high,4,5,1,Medium
2015-03,0,0,0,1,IIRLuK13XjcygDxaD9Gw6w,high,5,5,1,Medium
2015-04,0,3,1,8,PObX6agh3t4yFNdUQDk9Vw,high,3,5,1,Medium
2015-04,6,5,6,7,kZgrmRcUelztybZ2_4KYRA,high,3,5,1,Medium
2015-07,0,1,0,1,wnkWVWs4-2nSLqWYyMu5IA,high,5,5,1,Medium
2015-09,13,22,14,66,d5CUIKj-5knTcNUzPAMVjw,high,4,5,1,Medium
2015-09,1,1,1,5,0GihF9vbPjKOkwNptJOtcA,high,5,5,1,Medium
2015-12,0,0,0,2,fddrD0rTpKHKxEo3zXx4og,high,5,5,1,Medium
2005-01,125,281,104,296,EtRqkcj-ckGrJCazrdzR_g,high,3,5,1,Medium
2005-01,69,149,85,237,K4FAia2Iy5MVnmBLfS-mCg,high,3,5,1,Medium
2005-01,4,2,0,5,o-6ZHG2iUO3oooMXQawd9g,high,4,5,1,Medium
2006-11,12,46,8,55,8AaGAKDgxGqwc4RpWpUIxw,high,3,1,1,Low
2007-03,143,287,176,240,h8xGfiTCvRKVvQ2qNZ2SVw,high,3,5,1,Medium
2008-11,3,13,2,23,ONGszcpIjgHk-9YwCfOA7w,high,4,1,1,Low
2008-11,45,76,40,37,QCuhc-bmzRHJ2yrHqeHoKA,high,3,1,3,Medium
2008-11,50,92,13,28,xDUTuliE0f3ipRok9OyJXA,high,3,5,3,High
2008-11,2,2,2,6,pR1eGbsuVICllQvVSg-5rg,high,4,5,1,Medium
2008-12,0,0,0,2,t1KGF9xfqqlGXWVGzm6O3A,high,3,5,1,Medium
2009-01,64,41,32,102,TI6mgocqRCDJ5CH4nFSMww,high,4,1,1,Low
2009-03,2,15,2,4,FjnBeGDqGJORw59KRMXgQw,high,5,5,1,Medium
2009-08,3,7,4,11,_d-zHR8QaShoNJp7OYHsug,high,2,5,1,Medium
2009-08,0,0,0,2,ouxVY25OpajgJeIKJJLJGA,high,3,1,1,Low
2010-01,26,137,20,40,a16wzVZ_NpO70dE_x7MYLw,high,3,1,1,Low
2010-02,5,28,10,21,A0fEHVFSKQUQHcgDeOmUKA,high,3,5,1,Medium
2010-02,0,2,1,5,9lpvF29H2_2l0rDFNImURQ,high,4,5,1,Medium
2010-07,1,17,2,37,POj1_NjJEjCWpeHEaiJN0w,high,3,5,1,Medium
2010-07,1,2,1,4,xBt3dgQc16crzvtYrPUNzg,high,3,5,1,Medium
2010-10,26,78,27,136,D07wLiAU6NxrVJsZlWY1Gw,high,3,5,1,Medium
2010-10,1,11,0,12,DIb5Hpr64C78UDVawMh0Jg,high,4,1,1,Low
2011-01,12,136,71,57,3NjQNTjiPoDaiAXBSoL17g,high,3,5,1,Medium
2011-01,0,0,0,4,trSQ0tC5I3orGgpWJGYpBw,high,5,1,1,Low
2011-03,3,35,6,30,uj2fHfOZ8_tR5kFGl9sV0Q,high,3,1,1,Low
2011-03,9,48,2,17,1L7pFKZ78wj8Jc6E526eQw,high,2,5,1,Medium
2011-03,0,1,0,2,7tgY7rbX9m86T0b_-CneWA,high,5,1,1,Low
2011-04,0,2,0,1,fsHn2GgaGZrDjiGzijKhXQ,high,5,5,1,Medium
2011-05,0,0,0,1,WBDm-QGqucZN8T2UOspNag,high,5,5,1,Medium
2011-05,93,123,30,162,wqP3apBsEfG3avWSy6a4oA,high,3,5,1,Medium
2011-07,4,31,7,45,f9XLz9xLhllrKxxqBSAERg,high,3,1,1,Low
2011-07,8,75,32,31,nzKJdiR6LuYOKMjXUV6I8g,high,4,1,1,Low
2011-09,3,22,9,21,U6_iDH7rFmwQePnMtDtl0g,high,4,5,1,Medium
2011-09,3,11,6,18,dqSCCtILIckmQCcFXV-tEg,high,4,5,1,Medium
2011-10,0,4,2,6,BwznVwhiEC0siSD0zW_v7g,high,3,1,1,Low
2011-11,10,34,3,28,cy7nIuzuvcOOs5QVYz5pEA,high,3,1,1,Low
2012-03,0,6,2,2,rMwXmdBT8KjF5nH4HebekQ,high,5,5,1,Medium
2012-04,2,4,2,5,p56HjXaEm04ffgtir-Cn_g,high,4,1,1,Low
2012-04,8,44,10,18,B_vEohCWAgkhTIa6f3Zviw,high,3,5,1,Medium
2012-06,0,0,0,6,yciFYJu-yDKEwfLlgr8xPA,high,4,1,1,Low
2012-06,0,5,0,4,ZJprbypW0xWCT7vOKhpYMg,high,2,5,1,Medium
2012-06,3,6,1,12,yQfTefBpNd32pWO8kpuaqQ,high,3,5,1,Medium
2012-06,10,22,13,56,QsybvzEJiYzkOTlv6VmwCg,high,3,5,1,Medium
2012-07,0,1,0,1,eoytNjRyRLcstwknRJThLg,high,1,5,1,Medium
2012-07,0,0,0,2,pcLpoq0GDWl6GAFnLuzlZQ,high,5,1,1,Low
2012-07,0,20,3,2,dX2TsrjtztDC8UmZKiE6uQ,high,3,5,1,Medium
2012-08,1,8,2,8,FlRD0XC93eoLtTFcroHK8g,high,4,5,1,Medium
2012-08,0,0,0,6,S4ixW3WTJ2dFE5XsQZtu1A,high,2,1,1,Low
2012-08,2,7,1,6,YGPnXTeEMDkTyMkPETElyQ,high,4,5,1,Medium
2012-10,0,1,0,4,09c83TKd2jYmhGjzKZiT-Q,high,3,5,1,Medium
2012-10,1,7,2,10,Nx6mxT2DsQtGNFR8-SECNg,high,4,5,1,Medium
2012-10,0,1,0,2,IhASqNO1j7BBOVuVSx_gVg,high,3,5,1,Medium
2012-10,7,55,8,89,jqseoKXpVOMXIN8OPHSuQA,high,3,1,1,Low
2012-11,1,14,3,9,BVzZeUnsDiU0XmSa0ivOIw,high,3,5,1,Medium
2012-12,0,0,0,2,QFGQsnt7ju5asiEUF6DEVg,high,5,5,1,Medium
2012-12,0,0,0,1,1-IOXIGRA2_-uc_9JLcbCQ,high,5,5,1,Medium
2013-01,0,0,0,2,aFenlZsgZ994j3hqgID00A,high,3,5,1,Medium
2013-01,0,1,0,2,Nn9k129_mYSy-k2oISciWw,high,4,1,1,Low
2013-02,1,7,2,4,qk8fxSYFxIKu6hPumsq6DA,high,5,5,1,Medium
2013-02,0,5,1,7,NTHHneqWC9QzjWxM70GF1A,high,4,5,1,Medium
2013-03,0,0,0,1,xAg17JjVwjsp-3Hf-qOBPA,high,4,5,1,Medium
2013-04,0,5,0,8,sM68zXu1KgnFxIbwu9jafQ,high,4,1,1,Low
2013-06,2,8,2,4,iY3VkvzdMMdjwvmBZzPdPA,high,2,1,1,Low
2013-07,5,17,2,15,zQmkrqeP0kFe20u3ClTkow,high,2,5,1,Medium
2013-07,0,2,0,5,bqjpKdPVRtEfeVP-I8zzwQ,high,3,5,1,Medium
2013-07,1,1,1,1,-7JO1Bppxx0qXZ7IBtZD4w,high,5,5,3,High
2013-07,0,2,0,2,ribnUMFVOOmzigRNvHL0jg,high,2,1,1,Low
2013-07,2,4,4,2,ejLjP4u2I8Jm1f3dMDgw8A,high,2,5,3,High
2013-11,0,0,1,1,fioVeEnxUqj7qLyeqPO7Ig,high,5,5,1,Medium
2013-11,0,0,1,1,9lUOzLgJqBg1imiajcTzuA,high,5,5,1,Medium
2013-11,2,9,0,14,nMwMxWmAd8go1jU-04I4Dg,high,3,5,1,Medium
2013-11,3,11,5,22,Wqi80oCeyf_cq9QYd8kUqQ,high,3,5,1,Medium
2014-01,0,0,1,1,7wuyOoPmSurKtwgcO7qG7Q,high,5,1,1,Low
2014-02,1,14,2,5,2xZD8yVmykblUsH2n6kINQ,high,3,5,1,Medium
2014-03,0,0,0,1,cSmfuGfbUE-YBXQHjE2zHg,high,5,5,1,Medium
2014-04,0,0,0,1,mPm3pZarnXqjIoVOGsbrGQ,high,5,5,1,Medium
2014-04,1,7,1,22,UJMLFUm8AtF1fBw_TndCDw,high,3,5,1,Medium
2014-05,0,0,1,1,dvhIFrZkmPZtyzXq55mjig,high,5,5,1,Medium
2014-05,3,8,1,9,PZ7I9D5olwvktP-_r8Yr2g,high,3,5,1,Medium
2014-05,0,0,0,2,342rJBQ-X0dcydcuk5TQkg,high,5,5,1,Medium
2014-07,2,3,0,8,26srRtogBpLssN2l1brneg,high,3,5,1,Medium
2014-07,2,2,1,3,FeRn_3SwvnWsqTCIQhuRtw,high,3,5,1,Medium
2014-07,2,11,3,35,_mZpKM0fXTbDZ-QjmnFZjg,high,4,5,1,Medium
2014-08,0,0,0,1,iZ85E9hMG0pPpL3wWk8AEA,high,5,1,1,Low
2014-08,0,2,0,1,9EW4QAjs6t2lMDfG7q6yPQ,high,5,5,1,Medium
2014-08,0,0,0,2,qoprYVY8-A_IPD9HfAxu9g,high,4,5,1,Medium
2014-09,1,2,1,4,6IqtnXjI3clrRJ8SLyonTg,high,3,1,1,Low
2014-09,0,5,2,3,DR4v2lq4TXBiC5NJWOwZ2w,high,4,1,1,Low
2015-01,0,3,0,1,HraK6hQ9U407wATspYbSXA,high,5,5,1,Medium
2015-01,5,1,1,1,avAp5hc34j0lsXhZEw_uDw,high,3,5,5,High
2015-02,0,1,0,1,cwZWLKVFR6lGFWUcel_b2Q,high,5,5,1,Medium
2015-03,0,0,0,2,TvcE4SvldUbfNwAnlOkHDw,high,4,5,1,Medium
2015-04,2,1,2,3,gyDYsHVYQRP5lSgwfCM1Hg,high,5,5,1,Medium
2015-05,0,0,0,1,AQ2tS5t_uuEsB732Jz5r6Q,high,5,5,1,Medium
2015-05,0,0,0,2,rpuvnHY4qhuWacjQTBN9RA,high,3,5,1,Medium
2015-07,0,0,0,1,wgsLx4m8kvP5FyjxOYbIyw,high,5,5,1,Medium
2015-09,2,1,1,1,rNTn-3bsXjYIn7-Ug64L-A,high,1,1,3,Medium
2005-01,3891,3906,3519,1597,r5uiIxwJ-I-oHBkNY2Ha3Q,high,3,1,3,Medium
2008-11,5,21,3,13,TPiF1Rd9xsbPdWzhdaEz2Q,high,3,1,1,Low
2008-11,7,30,11,9,_hVXrLLEFxB-6VjDZvXDCA,high,3,5,3,High
2008-11,9,42,20,48,MLMVOnKxbr7S21e1iRQBAg,high,3,5,1,Medium
2009-08,6,13,8,33,c0HFJHeNXkHf5u5I8zJjuA,high,3,5,1,Medium
2009-08,0,8,0,20,9RoCWdWuHrJcJU6IC0-Y7w,high,3,5,1,Medium
2009-08,0,5,0,7,U7VGsJocpNHjJA2_uRP1AA,high,4,5,1,Medium
2010-02,4,9,3,25,4yyGQbNp197Hl528fXbMzw,high,3,5,1,Medium
2010-02,0,7,5,17,ZANgPqN307xo76PbcMHVyQ,high,4,5,1,Medium
2010-02,0,3,2,9,ALtgMIMY0wjmoT5aea-H3w,high,4,1,1,Low
2010-02,1,15,3,12,7Z_FtTK5nVbP2Eq98IhEUg,high,3,5,1,Medium
2010-03,0,0,0,2,SQ9emc6tAdjcWZ9bjR10xw,high,3,5,1,Medium
2010-07,4,29,9,33,WP1mcCLt_25bIwhKxantDQ,high,3,5,1,Medium
2010-07,11,29,5,33,QRJstToVRkAwA8AKY91E8A,high,3,5,1,Medium
2010-10,0,0,0,2,PXLRcoDVLl0tTgGcDoCl5Q,high,5,5,1,Medium
2011-01,0,1,0,1,xzVDaI-EcN_0RvCEe8QXoQ,high,5,1,1,Low
2011-01,0,3,3,1,Ar6popGbL3LzTPyEtMSSWg,high,5,1,3,Medium
2011-01,158,405,221,120,l1Ad4L-ZwSf4cQWcU01iIw,high,3,1,3,Medium
2011-01,10,84,24,50,7pC3wSQMgzPE9MD9V-_Adg,high,3,1,1,Low
2011-01,0,2,0,1,6foMS0zLZNIvHu1rsnXy9Q,high,5,1,1,Low
2011-01,4,33,6,27,vrZ-k-CBO-uu2TSM-DuZTA,high,3,5,1,Medium
2011-01,0,0,0,2,2yRjXEFg8syudREXhsRRdQ,high,5,5,1,Medium
2011-03,2,7,2,14,fRRG1SsyTzSTKGffOD_bfQ,high,3,1,1,Low
2011-03,7,19,3,11,cC-3cJq1Rw5oVtSJfuuqsA,high,2,5,1,Medium
2011-05,0,0,0,3,wcDjPNCV_IHwMr4gshRHgQ,high,5,5,1,Medium
2011-05,2,27,4,30,21tut2HyL8gkBWrZ4fpmEQ,high,3,5,1,Medium
2011-05,0,2,1,2,6kv_r-gLVCcxkGsL79DFeg,high,5,5,1,Medium
2011-06,0,0,0,2,RHSUnnQYEb8vMUxflYUV9w,high,4,1,1,Low
2011-07,9,51,13,25,X7C_6MusfmlYUhwHKgJiTg,high,4,1,1,Low
2011-08,14,88,42,59,5VjlQ7hFghb2D4QkmL63Qg,high,3,5,1,Medium
2011-09,0,2,0,2,7IiRRlLPz4YNN6Q4YBlkHA,high,3,5,1,Medium
2011-11,0,0,0,1,vtnWSrw10AmInLoIccp35Q,high,4,1,1,Low
2011-11,5,98,8,20,75NITJUUTwIK4dN1sEdWwg,high,3,5,1,Medium
2011-11,0,4,1,8,nf1zT3dwgQvIUSv1xzSKRg,high,4,1,1,Low
2012-01,2,9,2,8,WXhh6fsUPNrdpcnfkHiDhg,high,4,5,1,Medium
2012-01,2,4,4,21,QgHSe9vw6HLSGarxM5zHGw,high,3,5,1,Medium
2012-01,7,36,5,45,OdSxFUABhyvQIz2J6x3LsQ,high,4,1,1,Low
2012-02,1,16,6,9,jsmdF78rvHx6foGiiphCSA,high,3,1,1,Low
2012-02,7,16,3,9,RzcK0FrE6mndOEEuZfrB1w,high,4,1,1,Low
2012-02,1,7,2,4,LfyAhBZUe1sDOXOqGvLuHA,high,4,5,1,Medium
2012-04,4,17,5,23,Ahlu3cHs9qPwZiVD5LVDJQ,high,4,5,1,Medium
2012-05,1,2,1,2,kmBsZuFqf9m5y9oG8WDCzw,high,5,5,1,Medium
2012-10,0,0,0,1,QqQIgD9AspARYsQUVSTQiw,high,5,5,1,Medium
2012-12,0,0,0,7,TdL3craFXXBbE0JUhtnJ7A,high,4,5,1,Medium
2013-01,5,10,2,13,I1Air7h2xWIwwdnoCzR8Vw,high,4,5,1,Medium
2013-01,10,37,4,48,8nwpI2SAtHvttu9yLTdV8w,high,3,1,1,Low
2013-01,3,12,5,11,mljcm4ZCZXBATAvYF1LgCQ,high,4,5,1,Medium
2013-02,0,1,0,1,4OYqndHzE-YkRhDXesP86w,high,1,5,1,Medium
2013-02,0,1,0,2,UBRjesa6WobcmN4xMPwbAg,high,3,5,1,Medium
2013-07,0,8,4,13,tKadd9THeuRkKEJD9rPzsQ,high,3,5,1,Medium
2013-07,2,3,3,4,QAhA2bCaXYivBBgUigjTBA,high,5,5,1,Medium
2013-07,0,2,0,5,fuCJuC497uklsBOUCR8kzQ,high,2,5,1,Medium
2013-10,1,2,0,6,jC9U-CaJYUh3YtfcYb5BYg,high,2,5,1,Medium
2013-10,1,1,0,1,CpLnli-CExy9YgqN-DORfA,high,1,1,1,Low
2013-10,8,13,6,10,tBZocjoH97kfUZ6FazXk6Q,high,3,1,1,Low
2013-10,0,5,0,2,wWkbLIV9qRAXFxnHSEYhzA,high,1,5,1,Medium
2013-11,0,4,0,8,WkHnuZTI7I6uRJ5rrUveQQ,high,2,5,1,Medium
2013-12,1,1,1,4,UqLcy1mGAXyPmY4Cav7aOQ,high,2,5,1,Medium
2014-01,4,6,1,11,IUIwKG8MRwE5Lu-2P_efBg,high,4,5,1,Medium
2014-01,0,2,0,3,G7BGola5vSO1aRPPRKHA3A,high,4,1,1,Low
2014-02,285,447,373,81,XB0lUDew3KbwKk6LKdmuLA,high,3,5,5,High
2014-02,0,0,0,1,#NAME?,high,1,5,1,Medium
2014-04,0,2,0,2,lnNH_JyL46G5Qf-Cqjlopg,high,5,5,1,Medium
2014-04,1,2,0,9,CUqse8ltC31lKuqH_X4u9A,high,4,5,1,Medium
2014-04,2,4,3,5,_ga7D44jMNKZd6935odm8w,high,4,5,1,Medium
2014-05,1,3,3,4,1-r2qZIeCuDuDOuNDZqe6A,high,3,5,1,Medium
2014-05,0,0,0,1,4SRpeRgOfEw0vGAbTnYMQg,high,5,5,1,Medium
