id,name,category,stars,review_count,checkins
Lwj9owEVzrPr9gzU_EiAlQ,Burger King,Food,2 stars,130,468
5G_oPzPhlTJ1zMmqywWOUw,Filibertos Mexican Food,Food,2 stars,102,413
k14-CYr2UDE-B5qc3Q9CYQ,Don Lenchos,Food,2 stars,72,366
kkoQqihI0FqndeoLbPGZoA,Target,Shopping&Ent,2 stars,105,398
ct7GR8_z34WRrNT2LPkbUQ,Quiznos,Food,2 stars,66,80
r9nLQrVfyqCDVT-Gvx8w9g,Ross Dress for Less,Shopping&Ent,4 stars,200,745
8ZC03bg-iXd7Qmeo_QMzPA,Annas Linens,Food,2 stars,69,212
3mQIw1x34Bg3zUeHxMLoBg,Michaels,Shopping&Ent,1 stars,88,149
GZ9Bzur_XJGGu_oD5BOkOw,Ramiros Mexican Food,Food,2 stars,49,140
uL80JgedceTH8BMwErijMQ,Del Taco,Food,2 stars,67,210
6MxbrPOLk6UNDiET8ZEGog,Peter Piper Pizza,Food,2 stars,99,703
8QLxPr5UaeuZrTMYulGzdQ,Panda Express,Food,2 stars,410,544
68mm1E5mTzMjEylitv4hlw,Taco Bell,Food,2 stars,241,793
soBANOqm2wtkcF2oQoQnWw,Mad Hatter Mufflers & Brakes,Services,2 stars,123,391
6eF3g32tGeeq5dfGqtcnuQ,China Place,Food,2 stars,150,475
rhN7xg5XzvRKvdAXE9lBtA,Q Bar and Grill,Shopping&Ent,2 stars,126,197
NPDwKpXSVToTXVMqNq6KBA,Marinos Cocktail Lounge,Shopping&Ent,3 stars,194,466
FPYCxEUERQwz6QLRKQtg8A,McDonalds,Food,2 stars,34,172
VuZrFTCPyairmiB_c3WUnQ,Neighbors,Shopping&Ent,2 stars,160,169
GMcqokLizYYEOxAT3J_4_w,Bobo China,Food,2 stars,88,408
GdSWRJVqiK9PM-E4Gf6w2w,Jakes Auto Repair Service,Services,3 stars,324,342
gak2GGkgucTsnsbEanCb9A,Enochs Sports Lounge,Shopping&Ent,5 stars,623,630
KgaJgA6x1gMpJtsq-h0NqA,Advanced Auto Service & Tire Centers,Shopping&Ent,1 stars,70,182
7Yr8FRINq9ZDdR30OLtEHg,Good China Restaurant,Food,2 stars,193,377
Fq1eO1tyDtQZl9rattGn3Q,Discount Tire Store - Peoria,Shopping&Ent,1 stars,42,227
cyxnQ6EocFbAENe7nRwx4Q,Mercers Restaurant,Food,2 stars,586,621
mgbWPIS8SU9mqER2kCo67w,Peoria Pines Golf & Restaurant,Shopping&Ent,2 stars,113,360
qeB6zekBPhgnlJiFLp3Mhg,Marios Barber Shop,Services,4 stars,333,655
nXyxu-rRUtEkd2No0359Og,K-May Donuts and Bagels,Food,2 stars,44,81
TH-MzeypDLdYvPnQF8-40g,Stacys Hallmark Shop,Shopping&Ent,2 stars,53,438
fAJM5vQ4dJn2xSfWMAEu-A,Brothers Family Restaurant,Food,2 stars,180,690
4gFOXbBS4v9fjk9MaFzMsw,Mens Wearhouse,Shopping&Ent,3 stars,207,443
wuudosx7qqxJgLr8wer8NQ,Wendys,Food,2 stars,667,759
cexR4j7jfgnTMbbb_YEDWg,Deli Sports Bar,Shopping&Ent,3 stars,197,575
gw-zDohfYJ3_RDlDd3faRw,Peoria Cafe,Food,2 stars,67,310
sv8tYgFzIRKHHERURumyVQ,Lake Pleasant Regional Park,Shopping&Ent,3 stars,162,509
LSJmG0X06rUPAOtiUAvWpw,Desert Schools Federal Credit Union,Services,2 stars,259,322
pV2nc4WPWKtoyeBBOxF-6Q,Romens Gyros,Misc,1 stars,44,288
GLdlLMgu19lDwBH2hIMjQA,Estate Resale,Misc,1 stars,209,628
2TOSQBwDdj1C16yDMkl-PA,Spectra Eye Institute,Health&Fitness,3 stars,188,667
25gV-o8F4JpDteUewk2dBw,Safeway Food & Drug,Food,2 stars,226,328
sYRa6DNksBdPZOmNse17yg,New York West Pastry & Bake Shop,Food,2 stars,155,751
HXGrWeHhjCVrZj3FD41SQQ,Penny -Wise Thrift Shop,Misc,1 stars,520,657
_b-Rll5LgLOPPkHO3t3FxA,Theater Works,Shopping&Ent,3 stars,266,523
pwV7OoVlCsQICqFsmRa-zQ,La Petite Cafe,Misc,1 stars,131,164
LQbzGUOXOxYqAWInQ1terw,King Buffet,Services,5 stars,713,799
P0G-nPwlviBb3OuKwj8soQ,Hertz Rent A Car,Food,2 stars,129,146
uLzb0n7iYbaTZKeta1RDAw,Ninos Mexican Food Restaurant,Food,2 stars,98,125
tuD09qnu2bs11u9qnbpPLw,Mikes Sun City Unocal,Services,2 stars,96,246
oApHhD7k5EGnNn1qN0igcg,Northwest Valley Eyecare,Shopping&Ent,4 stars,422,692
VR-bS5UklYgyBjldEQ2Sdw,Fresh Vitamins,Health&Fitness,3 stars,532,774
FcGExDY3hv9EIu0CTbAS9g,Subway,Food,2 stars,245,251
r6Hq9Cdh6eknx_1syrdusg,Cocos Family Restaurant,Food,2 stars,154,175
0VrsgXhnL7o5QWZ-aG-hqw,Best Western Inn & Suites Of Sun City,Food,2 stars,389,587
HUFK7Xj1_dpVvJBZCICPNg,Vans Golf Shop,Misc,1 stars,441,654
7_SWD2uS3yVsFXzuw8k5MA,Little Bite of Italy,Food,2 stars,90,493
JFqf-f4qQ07S_M_EQRO7VQ,Bobbies Cafe of Sun City,Food,2 stars,779,786
fib0PyPJ2yJO7i8TLnuqXA,Soroptimist Thrift Shop,Misc,1 stars,583,638
kbRp8hTFtIhE5kblOQLjaw,KFC,Food,2 stars,452,480
pL9DLAOrhuxLv_BNX_GM2g,Chang Lee Restaurant,Food,2 stars,282,344
TZreEdLD25xVwkyvmkgSoA,Furrs Buffet,Food,2 stars,563,669
dSKxZU3Puy77MUTMXwDlgQ,Tivoli Gardens,Food,2 stars,127,532
2DdG2iIe8kg3Fk-UakiXLg,New England Clock Shop,Shopping&Ent,2 stars,260,296
SkRn6Kxv07k7gpkv1zmrmA,Palmbrook Country Club,Shopping&Ent,3 stars,308,551
v4VW2kQ9Z__wBxD6l_mCHA,Golden Star Chinese Food Restaurant,Food,2 stars,262,486
g_pdHHdZ8LYL1eU8mfqRtg,La Flor De Michoacan,Food,2 stars,171,425
qiLwgDs_nnCEsX8hKIm_Ig,Auto Body World,Services,2 stars,151,237
AlfaoT27zlWlK-D_-eNTbw,Freightliner of Arizona,Services,2 stars,114,360
POUFBdmzTqxZQVY4qcd0fQ,Kmart,Shopping&Ent,1 stars,52,188
wB4lU9mi1vbZNT1g1dLW3A,Longbranch,Shopping&Ent,1 stars,81,119
ppXTcPJHnG9zDN3CAaiXnA,Walgreens,Shopping&Ent,3 stars,222,633
tcxNX3YiHNbaobEpPFyOtA,Petes Fish & Chips,Food,2 stars,55,64
EZznZ073eqtSCQhFlsXSiA,B & M Muffler & Complete Auto Repair,Services,1 stars,56,77
2k3ou0yMLH1sPwomZ2JRZg,A Victory Inn,Food,2 stars,98,785
Yetz4GH7-hlQTOuLJhUTPw,Irmas Mexican Food,Food,2 stars,222,317
#NAME?,Best Western Tolleson-Phoenix Hotel,Food,2 stars,352,567
sZRKOmcfYvP57R2YccLDcw,Jack in the Box,Food,2 stars,212,235
hGTDqGAQtnyrTwoxF1_gAA,Waffle House,Food,2 stars,174,180
kq-j56LnxJ8BvIDcOgeYnQ,Sysco Food Services of Arizona,Food,2 stars,77,84
pKEoZ8NgqNMfmrtDJvUPyA,White Tank Stables,Shopping&Ent,5 stars,465,756
k94x--NChSq4BCO7XiOXYA,Speedworld Raceway Park,Shopping&Ent,5 stars,698,723
56kFLT268IuqYpxkYOme5w,Pet Health Pharmacy,Services,3 stars,339,526
7JzvvNg6UMYzmtMThj5C0w,Motel 6,Food,2 stars,161,226
xI8fuMPM6SAmaySdYFDOmw,Dennys,Food,2 stars,241,722
uQVFbwN-BNqNWdyHSE9_Bw,Arbys,Food,2 stars,25,158
an0Buaxy6gryAKC7dE5u4g,Union Hills Country Club,Shopping&Ent,4 stars,459,643
Cd9L6IpADBT6_vGvAICTog,JJs Barber Shop,Services,4 stars,192,734
ZDzlvkysjY54hfMRx2zqTw,Sun Devil Auto,Services,4 stars,325,701
jTI_55HUvWrCNFHfdOrX9Q,Dairy Queen,Misc,1 stars,154,490
hg2a2wk8VoCdkhxi6kr_pA,Ace Hardware,Shopping&Ent,3 stars,71,772
KWHxtFzhNG-Wk1wKv0qTRQ,Alta Villa,Food,2 stars,356,567
GSxkH_GCTuySl3KHSdroQw,Arbys,Food,2 stars,130,229
WzXRXrAeCkHWlVdkbPfP-Q,Classic Auto Car Wash,Services,2 stars,87,228
CLn_HtdsNKwJ99qrXznk_A,Hillcrest Golf Course,Shopping&Ent,3 stars,209,588
VEVeXNBX_LUoHaHCJpxUMQ,Hole n One,Food,2 stars,186,256
Wg_mT_9_tLbsLfzTtnOBqA,Nan Jing,Food,2 stars,139,216
j1nR5HrXufXlwUGyqFXmhA,Beatrice Keller Clinic PC,Health&Fitness,3 stars,278,445
xgfjaN0Vt9cj2div4kIKUg,Florencia Pizza,Food,1 stars,56,58
S-dLP6Eq4gYcxtReyjsqQA,Carries Cafe,Misc,1 stars,252,411
nPi8CnRSM5o62mtPIjhZUw,Surprise Pediatrics,Health&Fitness,3 stars,525,783
fTVKujZ0ommD6wYsyxtpjw,Pizzafarros,Misc,1 stars,151,260
9MbT6gEbJoo0TrZS5CNcPw,Bashas ,Food,2 stars,96,246
I05mvd174n3CgxemJg3qXA,Spirit In the Desert Retreat Center,Misc,1 stars,369,376
nZ0mUQEdez-CHrykD2nNLA,Carefree Resort & Conference Center,Shopping&Ent,3 stars,280,451
ro17yuwmjOYk5_JwJRuAIQ,China Joy,Food,3 stars,229,553
Cd6B3ErSmNwTjDlju_lU3g,Carefree Station,Food,1 stars,56,59
MHPXDXVE_cUYodfPhkadeQ,Black Mountain Coffee Shop,Food,4 stars,462,680
OvlAlAkiyyCILkq-TylBWg,The Sundial Cafe,Food,3 stars,56,713
954o54yKmtBrd_F3EynwNA,Giordano Trattoria Romana,Misc,2 stars,147,289
aDgvx-OlL69ltaOAxN4VZQ,Bad Donkey Sub Salad & Pizza,Food,4 stars,457,632
Yi7YURdTAIb-evY9WbYLog,Dominos Pizza,Food,4 stars,396,669
nos-g0HeqSuLGZ1sjbGgnA,Bashas ,Food,4 stars,358,723
61Vom2zpAp5yt0wcidRRCQ,Sushi Yuki,Food,3 stars,268,335
HFj8LRDtS62uGAj-J_eNOw,Popeyes,Food,3 stars,265,365
a831Xt6CBJPQm-PG18LBmQ,T & Y Nail Spa,Services,2 stars,278,289
9-iaE233J-57BEpBFIpIuw,Subway,Food,3 stars,70,139
th946DRGuyQQQNc66c364A,Supercuts,Services,4 stars,389,602
kkW8Vi7ht4Btj2SdVdBPkw,#1 Brothers Pizza,Food,3 stars,564,714
oTbX18g48jcf9h-max38oQ,Wing Hing,Food,3 stars,251,418
YiUG1a1pyEXoimjIhodZDg,Safeway Food & Drug,Shopping&Ent,3 stars,370,390
dLlJZOtYxYwSoJ3Mke9TmA,Hungry Howies Pizza,Food,3 stars,226,513
wEh9tQZxl5H1ke9MgSOW9g,Bien Nails,Services,4 stars,448,660
yCjohkt_oCbW8nYUhRN5tg,Lowes Home Improvement,Shopping&Ent,5 stars,571,695
VVpdH2Dx1fxZvKJKzCAQhQ,Francis & Sons Car Wash,Services,4 stars,415,512
Kv8sLV5X2lnn-nEQdrNwxA,Optical Experts,Shopping&Ent,3 stars,305,394
xe7M0uO-BTtMEIaKRZ-lHQ,Roadrunner Animal Hospital Plc,Services,1 stars,45,101
jJmpxMBi7tH9HnDnG8DVpw,Jd Nails,Services,2 stars,103,313
HL_UIPnpucXrP7IHMoJGjA,New Chen Wok,Food,3 stars,157,179
L1QJ-O7G6g83fXutFGx94g,Thunderbird Automotive Service,Services,4 stars,363,556
Vb_LID7zOpASOFa4xpm3aw,The UPS Store,Services,2 stars,126,334
COkhhVCbpaz6A5KmbrCrCA,Cactus Dental Care,Health&Fitness,3 stars,94,548
uM8zS2iv5Pd_KhMBxjwQZQ,Dillons Thunderbird,Food,3 stars,252,606
rRIvUOqXsfArzltHSLexHQ,Starbucks,Food,3 stars,578,640
oEOPHxpg5qcvkOyHVxXOgQ,KFC,Food,3 stars,362,415
D-JSkBvz3NQOLJ1lQgBXiQ,Panda Express,Misc,3 stars,415,479
7lMLpl5VUq30y8oOz17PZw,Christs Church of the Valley,Misc,1 stars,106,118
iJVZqAGZok2JNID_zGjFpQ,Top Shelf,Food,3 stars,203,298
GoS_IBdFdjZrQ7J2LSrCMA,Wild Horse West,Food,3 stars,315,548
R13Yzsye39_1StxO0X1Flg,Campbell Mercantile Cafe,Food,3 stars,77,268
BWTF6pUy7pptYNTfQVBiiQ,Quintero Golf Club,Shopping&Ent,2 stars,49,373
h5PBU237Qn9q7dMvtPjb7Q,The Pottery Place,Shopping&Ent,4 stars,214,747
W7CgwFTpMuBRTsDi1xTvNQ,Apache Lake Resort,Shopping&Ent,1 stars,45,149
g49oTp73Pk_WpOfQVtmcew,The  Landmark Grill,Food,3 stars,581,683
hE_b2v7IofDpOqCVECbW7Q,A & W Root Beer,Food,3 stars,603,808
shbWVq-_FLspi3yUlSSrGg,The Bistro,Food,3 stars,442,625
z7W3XMenDSc4RgSV_5PvpQ,Rebel Oil Company,Misc,2 stars,138,234
y5XS24hPj8uKPI2SVgESJg,Dales Sinclair,Food,3 stars,65,123
LFGgML0kxSya85byHvjn4Q,Robertos Taco Shop,Food,3 stars,124,197
G0ieJYxzxuD_EcZjTICPsg,Taco Bell,Food,3 stars,119,133
GqD8iwZng38n4VAR8TVTZw,Boulder Creek Golf Club,Shopping&Ent,4 stars,349,651
kyI--8bf2ZMHhAg7iPDWgg,Boulder Bean,Food,3 stars,383,600
dOLatQ5cMzaKHkkN7sCMZA,The Village Lake Las Vegas,Shopping&Ent,5 stars,537,783
DQjwiptYQ01iqoGgu0S1xw,Lake Las Vegas Resorts,Shopping&Ent,3 stars,80,783
xh0bfPUpBejd81_CfDVKaQ,Medici Cafe and Terrace,Food,3 stars,333,374
VXMAvDmgUAGDNJnoNGuRyQ,Lake Las Vegas Marina,Misc,3 stars,222,611
4NY3PdiBpAjHbXCqQnN6qA,Reflection Bay Golf Club,Shopping&Ent,3 stars,149,676
vOe8J_NvJtJ6Vnoqi0b77g,Casino Monte Lago,Shopping&Ent,4 stars,438,627
EsaUnaPA1XoWiI2vhmIS2Q,Auto Tech,Services,2 stars,179,238
rn-U9Z87r3FNL49iVASMyw,Smiths,Shopping&Ent,2 stars,292,301
0Q0kt-dIgM3xbV0PxiZfKw,Clark Sports Medicine,Misc,1 stars,55,86
d09dkGahuJJ7_kT8jacC1Q,City of Henderson,Services,2 stars,129,237
SHT5T1Lm5f4wCCajVtrb6w,The Willows Restaurant,Food,3 stars,196,441
TInL9Ll_fd597SeEml0yLw,Railroad Pass Hotel & Casino,Food,3 stars,359,399
VaHfNPQaF7xSxGynKis0jA,Valley Automotive,Services,2 stars,113,259
0MmkTLmMLfgNJtMZ25ooMQ,Nevada State Bank - Twain and Jones Branch,Services,5 stars,701,715
VXcPRwUWcPqWqeJhFKEipg,South Valley Ranch Apartments,Services,2 stars,159,359
AJsoIa6b62UQE1j9L5LeBA,Value Self Storage,Services,3 stars,237,495
S08CJmXnrsfCksoPuV460A,Henderson Justice Court,Services,2 stars,34,527
A1iZ0IxBKOHAFJIfG26XQg,Palm Mortuaries & Cemeteries,Services,1 stars,27,98
KB8D8Sp07UZtd9wOwIQ2qQ,Jobconnect - Nevada,Services,5 stars,527,758
bnHD2YT5OvwdWG5ONxR3Cw,Dominos Pizza,Food,3 stars,613,651
1wBWkrw3D0AfNQg--iUXJA,AutoZone,Services,2 stars,164,412
Ez-Xfue0q2o0ozoMOJL6zA,Panda Express,Food,3 stars,228,360
vVAT5VdgPM31lMWk9Mddog,Blockbuster Video,Services,4 stars,386,675
UWw26Zi7GVoZCUFdgekoRw,Port of Subs,Food,3 stars,501,575
p6m-Z8MhfwK4MLqoOCA7sQ,Horizon Veterinary Clinic,Services,3 stars,266,382
dF5qANYBPjl07gECv2psMQ,Chase Bank,Services,3 stars,223,482
mH83uSATUMkoPQe81XSngQ,Emerys / La Barrista Catering Ii,Shopping&Ent,4 stars,361,684
ZFGBKeeEwIhxRFj0RFF1Xw,McDonalds,Food,3 stars,463,768
Ekep_oOwkpTGUCOc-os8sQ,The UPS Store,Services,1 stars,79,103
ErTR62P1wNPelAbHkr_9cw,Fuego Steakhouse,Food,3 stars,756,776
b8ffYmDeW89C6DruqgLmKw,Fiesta Henderson,Food,3 stars,24,58
JYnZna-lXy-pv8P22tloIA,HealthCare Partners,Misc,1 stars,98,184
ZgIn53jg5G0OOtQZIEbELA,Wendys,Food,3 stars,232,251
Jv3BP6CDVtCs62EZcWdPdA,Jack In the Box,Food,3 stars,369,518
fB89nJKISv0RLzD6YsXacA,Santa Rosa Taco Shop,Food,3 stars,61,454
Qlvu_nNRJAUfJdaLcVk-Qg,Santarosa Taco Stop,Food,3 stars,245,269
CE85IKRDS4GimIaoIp3N5A,Rainbow Club & Casino,Shopping&Ent,2 stars,73,276
Mp6_hqOo7tvBzLhInbAgFg,Paradise Shell,Food,3 stars,690,714
b4NMwShYbFz60P9VmcBNZg,Restaurant 2 DOS Potrillos,Food,3 stars,310,451
NQZKp0H6u2qHLOiz1990jw,Premier Dental Care,Health&Fitness,3 stars,33,54
FA8NB9Nvte157tRvmBVW9Q,Henderson Animal Hospital,Services,5 stars,504,802
DlsAjiaSaFc5Il32MJFG_A,Los Compadres Meat Market #3,Food,3 stars,703,791
8CIrW00reJJ5FtVSwHDi-Q,All About You Hair & Nails,Services,4 stars,479,664
AyiiaUHG3b3TEWHJZbjslA,Johnny Macs,Shopping&Ent,3 stars,168,486
PMXZlWWFUOvl4xbkNgy24g,7-Eleven,Food,3 stars,531,576
u0ntPpu2SqPwCzrsIGDAZA,Terrible Herbst Lube,Services,1 stars,33,123
TdP9ZNkqMXhjZSfHJO7d-g,Henderson Family Dental,Health&Fitness,3 stars,35,83
gWjj_3-xjWeCuWbSBtIGkQ,Sally Beauty Supply,Shopping&Ent,4 stars,372,738
3T4jz2c6dX_PNAmlzvDA0w,Laker Plaza,Misc,4 stars,396,795
Hg7m_NqVAI-YDVhIbzBalw,Walmart Supercenter,Shopping&Ent,3 stars,57,698
tJdfLkvrIsj8hjX275QsnA,Arbys,Food,3 stars,219,667
bLoK6Rh4BM2jfV9bzBJIOQ,Tempting Treasures by Jan,Food,3 stars,226,510
Dr-7NM4P1SEN4j1z72vSZA,Cinedome 12 Henderson,Shopping&Ent,1 stars,24,129
KIJSmOAb4cMHO7W7ponuRw,Antique Rose Florist,Services,1 stars,24,145
DleydLxiV6BFKfMh0D93Hw,Pep Boys,Services,2 stars,89,318
SDFEQaK583luowOEb2xHSQ,Duaines Automotive,Services,1 stars,45,53
NixLoTvWys1cqdrXe23WzA,Spurlocks Gun Shop,Shopping&Ent,3 stars,100,588
mslmidPK_7IBS0Oi6-yw3Q,Boulder Basic Sinclair,Services,4 stars,491,582
C9xMK4oGiAOVn6lZQ4yOUw,The Muffler Shop,Services,2 stars,76,358
uPpvwFsqx3e6U0wxw24fDQ,Terribles Town Casino & Bowl,Shopping&Ent,4 stars,427,483
6SfP1I_hd0UbPlyQS2N-6Q,Wendys,Food,3 stars,278,526
mTjSsZetOluXTzEH6WVTvw,Steven E Grant  OD PC,Shopping&Ent,3 stars,167,724
S8WAjXtPMrBd8paimlTYow,Spread the Word Nevada,Services,1 stars,93,131
fhIgRKphNAPt0EjkuomVNg,Studio Tattoo,Shopping&Ent,2 stars,204,220
HcULHvIsx4t3NwyWDmS5ZQ,Jokers Wild Casino,Shopping&Ent,3 stars,205,574
whT6UTqEz_20fnP_GV1lcA,Kmart,Shopping&Ent,1 stars,34,264
XrBv_soFx2y0gXRL9-4ksQ,Little Caesars Pizza,Food,3 stars,91,279
ACwNHfR9ph9iIYFYh_xBxg,Sun Valley Automotive,Services,2 stars,195,353
Ptb7D2-tHK2KUg3bnZLw-w,Lake Mead Lounge & Casino,Shopping&Ent,5 stars,501,776
uQBDhmAGPH-iPYJEqUvYfg,RadioShack,Shopping&Ent,5 stars,559,648
qZ7NANZ_8Qg5Nzc9UqQVhQ,Magoos Lodge,Misc,3 stars,281,331
a03SW4dBCAYEEN1RDI8SvQ,The UPS Store,Services,4 stars,406,553
2n8KF0xOpoEuvgMLF65v0Q,Nevada Pic-A-Part,Services,3 stars,266,630
Ny_hWG098oojJzjHrCRRyQ,McDonalds,Food,3 stars,130,523
X3d1wENXmrfN-DR7e-t3CA,Iglesia Ni Cristo,Services,2 stars,229,270
9q0R_cZbTblvcH5cUdpKLw,Henderson Convention Center,Services,5 stars,562,663
Ow8Y3uwb9zlIhpfXnz7K6Q,Golden Dragon Tattoos & Piercing,Shopping&Ent,3 stars,24,724
rOaiEDSYO1pyrYj5FItGAQ,Lake Mead Christian Academy,Misc,3 stars,261,542
bQBvELhEdtTbbTaz__vdHA,Walker Towing,Services,4 stars,262,787
bZGYV7Z3JfPN_b8olxyuow,Camping World,Services,1 stars,75,167
fapKEIfrM-DilW2g8A5TJg,VCA Black Mountain Animal Hospital,Services,2 stars,83,341
Nr7abBBN4um7PRkNjKAI3A,Sam-Pan Chinese Restaurant,Food,3 stars,210,658
Cq8vYs6KBV-ug2xdnR37bw,Paws n Claws Pet Resort,Services,2 stars,95,470
rKVKCv6LGGdP23AMbUp7HQ,Gold Casters Jewelry,Shopping&Ent,1 stars,132,139
Q_3EoidjuCoNZVukUsCecQ,Black Mountain Golf & Country Club,Shopping&Ent,4 stars,444,514
cEAU51o1Xm5Cp-dg3_-Wlw,Sonic Drive-In,Food,3 stars,143,500
mets6EWYwEJZ49JlzRyDbA,Roman Catholic Churches St Peter the Apostle Catholic Church,Misc,3 stars,261,378
uVnMnzOUrMmh9bbqkLeauw,Villa Pizza,Misc,3 stars,225,382
o-dkjtrhcSE4UJfVWhuNYw,Discount Tire Store - Henderson,Shopping&Ent,2 stars,262,302
skwtzHpH-U577IuLJf3cfw,Joseph Johnson  MD,Health&Fitness,3 stars,122,255
YhqW8atL4qArdpV2QR0QaQ,Skyline Restaurant & Casino,Shopping&Ent,4 stars,396,752
H_WN2ut8y4z6mmNIPGA5tw,Big O Tire Stores,Shopping&Ent,2 stars,59,299
3o3phFSx6S29S-CHh-z4tw,Del Taco,Food,3 stars,128,355
6YFBhrqEH2ugFuncap_2bw,Henderson Pediatrics,Health&Fitness,3 stars,532,768
eQ9Xay6XCihxtjdv4V5hNw,Catskill Auto Service,Services,3 stars,174,531
e54FzFs4xznlHo-k-DBFvA,China Inn,Food,3 stars,53,575
PShJgThIa97LHJomseEkSA,Express Smog and Motorworks,Services,2 stars,70,292
0qsoI6l6Yt8FjGVxel_meg,Gymcats Gymnastics,Shopping&Ent,1 stars,124,138
wPxoVvK4vpqoN3cMJXIXgw,China Joes,Food,3 stars,119,581
lyP7MwRlqYXNUoDge1QLzQ,Genes Lock and Security,Services,2 stars,144,177
R5C5SJUgZhMjDQf1Nn8OUA,Club Fortune Casino,Shopping&Ent,4 stars,349,681
pHBPPZDTsYdQSSKqq86eXg,The Lotus,Food,3 stars,68,96
tjtsYlt8x8HzZsx8P0rFCw,Terrible Herbst-235,Services,3 stars,127,656
woeY1YUkcaXgx6CzWqhATw,Omelet House,Food,3 stars,232,297
_h35IcNeLwMXUgq88D8TMw,Beauty Nail Salon,Services,2 stars,140,278
wxRUJXCIM19yivp0tWDznA,Hot Dog Heaven,Food,3 stars,39,359
wW74GB43A-9LtBVWEByPcg,KFC,Food,3 stars,51,339
iYs4uOEVhZdZcHTn_uoqUg,Walgreens,Shopping&Ent,1 stars,47,60
RQ0qnyN85ae7gVbrbJjSRw,Emerald Island Casino,Shopping&Ent,5 stars,452,799
oWUWgMWoRQXAdvz76mqejA,Dollar Tree Stores,Shopping&Ent,2 stars,73,335
4B0Gh-Q9ZEc_wD3eb-hEYA,Burger King,Food,3 stars,178,741
xOawuYhFdECY0vJlMBiY7Q,Faustos Mexican Grill 3,Food,3 stars,364,542
MAMPfR7smhEeTqpWrfixvw,24 Hour Fitness,Shopping&Ent,2 stars,179,389
WwNl_1fzeCupBysWF1rLLQ,Coo Coos Gourmet Coffee Cafe,Food,3 stars,510,648
hNRGVKb5bZXBBIm5ptxrwg,Sunset Auto Imports Service,Services,2 stars,206,284
M2zYPqdCjP_NgtZ7lUAhBw,Adams Driveshaft,Services,1 stars,101,158
NLEy6m6hvVyfy0X829QGiQ,Friendly Donut House,Food,3 stars,301,507
4x83f_T8kq69mR7egIHwyA,Klondike Sunset Casino,Shopping&Ent,2 stars,138,357
xXI074jXPF3ocxRo_6D7kA,Hawthorn Suites By Wyndham Henderson,Food,3 stars,322,415
n-mgvh0UZTaC8QHur_3SZA,Skiwi Rentals,Shopping&Ent,4 stars,428,529
0_5w-MEtHerOiXf7rki08A,Dignity Health - St. Rose Dominican  Rose de Lima Campus,Health&Fitness,3 stars,462,481
gLF-FZkxHoOn90EJXZnrpw,College of Southern Nevada,Misc,3 stars,50,485
UXHdDOCZAEjix_KIwzq5jw,Quest Diagnostics,Health&Fitness,3 stars,222,395
a-VGlZ06IaFTCX0vd0xm-A,Central Christian Church,Misc,3 stars,408,487
eR8sMQC1Bc2ZwC64ML48Vg,Four Seasons Cleaners,Services,4 stars,467,670
jS8LfqHTI0_MIcQRNzvUYw,Image Makers Automotive,Services,1 stars,40,50
MOKJMi4qBqTXSHOwsWZwmw,Nevada State College,Misc,3 stars,342,548
_YsrLrMtraUfjp8xREQyHw,Timberland,Shopping&Ent,3 stars,165,670
Mowwt1lTKccOOc8ExPkL-Q,Brooks Brothers,Shopping&Ent,4 stars,294,761
YR2_CZIrV-nAiyYobvlaYg,Odyssey Charter Schools,Misc,3 stars,72,116
4CYpYnHgaEOpjy3c1c4BrA,Sprint Store,Shopping&Ent,1 stars,86,115
CatZwhWQt7PK_CAKqwZB2g,Motherhood Maternity,Shopping&Ent,3 stars,176,606
_w0yT0UTDGAYtpHnYM5oeA,Aliante Dental,Health&Fitness,3 stars,93,185
JVmC54M6XBrjCBim71ELtw,Kavanaughs Irish Pub and Grill,Shopping&Ent,1 stars,34,92
ElJXn94OU6FNrmMRdHRoXg,Smiths Food & Drug Centers,Food,3 stars,536,589
3dQqoz-yHhOfHrIBMRCD3w,Jasmine Express,Food,3 stars,39,669
tw2JFF2ajHsSIBijRQ_3YA,Chase Bank,Services,3 stars,197,485
dYT89X2Znuy3rh0e00CxDg,Dominos Pizza,Food,3 stars,321,627
yx3FC2uQPp8ympAPUq0aGw,Fantastic Sams,Services,3 stars,305,457
mDEx_jTDWKRxjCIzYPkLgg,Korner Kwik Lube Tune & Performance,Services,1 stars,41,58
qiblsXkj0dEWtoaXx9tE9Q,Northstar Bar & Grill,Shopping&Ent,4 stars,429,538
Q5czYuV9hAMqj0UAHSxnTw,Scoundrels Pub,Shopping&Ent,2 stars,160,194
gJ25nMGOHKUwpnvv6iAAkQ,Jack in the Box,Food,3 stars,59,316
m5VHA3m_eundVLfMU1Q9qg,McDonalds,Food,3 stars,85,572
qq_IJgsI9N-0cWsg5TgzHg,St John Neumann Catholic Church,Misc,3 stars,24,241
smoGuW2a2Nume83mB3JJSw,Applebees,Food,3 stars,354,440
76uISq3OZF8uWYBuvHuHkQ,Nevada Recycling,Services,5 stars,718,739
hsgTsHqun5t2vZyGNMILZg,Subway,Food,3 stars,165,198
BvYix6CLTjcZgfajksXl_w,Jeff White Custom Jewelry,Shopping&Ent,2 stars,155,366
uzPPlVkZpTG1IOg_7kVn8A,Reed Whipple Cultural Center,Shopping&Ent,2 stars,248,318
LVpd9Egl8WAXjOS9I2mRug,Municipal Pool,Shopping&Ent,2 stars,93,260
